gr,freq
SU87W,21
SU87X,16
SU87Y,12
SU87Z,10
SU88A,14
SU88B,18
SU88C,41
SU88D,23
SU88E,12
SU88F,12
SU88G,8
SU88H,15
SU88I,34
SU88J,16
SU88K,17
SU88L,13
SU88M,24
SU88N,12
SU88P,29
SU88Q,16
SU88R,14
SU88S,18
SU88T,26
SU88U,19
SU88V,21
SU88W,15
SU88X,24
SU88Y,24
SU88Z,12
SU89A,60
SU89B,28
SU89C,14
SU89D,32
SU89E,11
SU89F,17
SU89G,39
SU89H,37
SU89I,36
SU89J,45
SU89K,15
SU89L,32
SU89M,31
SU89N,38
SU89P,31
SU89Q,18
SU89R,31
SU89S,58
SU89T,33
SU89U,31
SU89V,32
SU89W,48
SU89X,30
SU89Y,13
SU89Z,13
SU90A,4
SU90B,2
SU90C,3
SU90D,3
SU90E,4
SU90F,6
SU90G,4
SU90H,5
SU90I,2
SU90J,2
SU90K,2
SU90L,5
SU90M,4
SU90N,2
SU90P,4
SU90Q,2
SU90R,4
SU90S,7
SU90T,7
SU90U,4
SU90V,4
SU90W,4
SU90X,6
SU90Y,8
SU90Z,6
SU91A,2
SU91B,3
SU91C,2
SU91D,2
SU91E,3
SU91F,2
SU91G,2
SU91H,2
SU91I,2
SU91J,8
SU91K,2
SU91L,3
SU91M,2
SU91N,3
SU91P,4
SU91Q,2
SU91R,2
SU91S,5
SU91T,12
SU91U,8
SU91V,4
SU91W,2
SU91X,7
SU91Y,7
SU91Z,11
SU92A,2
SU92B,2
SU92C,5
SU92D,4
SU92E,2
SU92F,3
SU92G,5
SU92H,3
SU92I,7
SU92J,2
SU92K,3
SU92L,7
SU92M,7
SU92N,2
SU92P,6
SU92Q,7
SU92R,9
SU92S,2
SU92T,10
SU92U,3
SU92V,7
SU92W,4
SU92X,2
SU92Y,8
SU92Z,2
SU93A,15
SU93B,13
SU93C,12
SU93D,10
SU93E,10
SU93F,5
SU93G,9
SU93H,14
SU93I,8
SU93J,10
SU93K,3
SU93L,10
SU93M,7
SU93N,7
SU93P,11
SU93Q,3
SU93R,15
SU93S,8
SU93T,10
SU93U,10
SU93V,4
SU93W,14
SU93X,14
SU93Y,11
SU93Z,7
SU94A,7
SU94B,13
SU94C,15
SU94D,28
SU94E,24
SU94F,15
SU94G,8
SU94H,14
SU94I,12
SU94J,19
SU94K,7
SU94L,12
SU94M,12
SU94N,16
SU94P,9
SU94Q,7
SU94R,7
SU94S,16
SU94T,11
SU94U,10
SU94V,8
SU94W,7
SU94X,11
SU94Y,24
SU94Z,11
SU95A,24
SU95B,3
SU95C,6
SU95D,6
SU95E,7
SU95F,13
SU95G,10
SU95H,7
SU95I,10
SU95J,10
SU95K,7
SU95L,9
SU95M,13
SU95N,19
SU95P,13
SU95Q,11
SU95R,10
SU95S,10
SU95T,15
SU95U,10
SU95V,14
SU95W,12
SU95X,13
SU95Y,13
SU95Z,17
SU96A,7
SU96B,7
SU96C,10
SU96D,17
SU96E,18
SU96F,19
SU96G,7
SU96H,9
SU96I,34
SU96J,220
SU96K,14
SU96L,13
SU96M,9
SU96N,18
SU96P,614
SU96Q,10
SU96R,8
SU96S,17
SU96T,9
SU96U,8
SU96V,8
SU96W,8
SU96X,10
SU96Y,11
SU96Z,4
SU97A,8
SU97B,18
SU97C,11
SU97D,8
SU97E,28
SU97F,9
SU97G,17
SU97H,10
SU97I,23
SU97J,25
SU97K,12
SU97L,9
SU97M,14
SU97N,32
SU97P,6
SU97Q,15
SU97R,13
SU97S,8
SU97T,11
SU97U,12
SU97V,6
SU97W,17
SU97X,13
SU97Y,5
SU97Z,16
SU98A,17
SU98B,13
SU98C,12
SU98D,18
SU98E,2
SU98F,1
SU98G,7
SU98H,6
SU98I,12
SU98J,11
SU98K,1
SU98L,8
SU98M,23
SU98N,14
SU98P,27
SU98Q,2
SU98R,22
SU98S,5
SU98T,42
SU98U,18
SU98V,3
SU98W,19
SU98X,21
SU98Y,21
SU98Z,13
SU99A,31
SU99B,26
SU99C,17
SU99D,6
SU99E,27
SU99F,17
SU99G,17
SU99H,16
SU99I,11
SU99J,33
SU99K,14
SU99L,19
SU99M,14
SU99N,13
SU99P,16
SU99Q,34
SU99R,9
SU99S,16
SU99T,7
SU99U,18
SU99V,16
SU99W,12
SU99X,16
SU99Y,7
SU99Z,24
SV80Q,2
SV80T,15
SV80U,41
SV80Y,8
SV80Z,56
SV81R,45
SV81S,72
SV81V,14
SV81W,5
SV81X,169
SV81Y,25
SV90E,10
SV91A,221
SV91B,36
SV91C,1
SV91D,60
SV91F,82
SV91G,12
SV91H,56
SV91I,8
SV91M,5
SV91N,3
SW32L,8
SW32M,38
SW32N,19
SW32P,21
SW32Q,38
SW32R,41
SW32S,33
SW32T,28
SW32U,39
SW32V,15
SW32W,55
SW32X,33
SW32Y,28
SW32Z,29
SW33K,19
SW33L,17
SW33Q,40
SW33R,49
SW33S,25
SW33V,33
SW33W,31
SW33X,35
SW42B,30
SW42C,24
SW42D,22
SW42E,30
SW42G,23
SW42H,25
SW42I,23
SW42J,34
SW42L,13
SW42M,47
SW42N,85
SW42P,66
SW42S,28
SW42T,152
SW42U,55
SW43A,40
SW43B,34
SW43C,42
SW43D,12
SW43F,64
SW43G,28
SW43H,26
SW43I,42
SW43J,9
SW43K,82
SW43L,35
SW43M,40
SW43N,26
SW43P,35
SW43Q,66
SW43R,34
SW43S,33
SW43T,25
SW43U,34
SW43V,52
SW43W,71
SW43X,52
SW43Y,40
SW43Z,36
SW44Q,11
SW44V,22
SW52E,14
SW52J,28
SW52N,9
SW52P,44
SW52T,3
SW52U,18
SW52Y,32
SW52Z,20
SW53A,62
SW53B,52
SW53C,24
SW53D,33
SW53E,20
SW53F,30
SW53G,30
SW53H,30
SW53I,22
SW53J,20
SW53K,51
SW53L,34
SW53M,41
SW53N,109
SW53P,17
SW53Q,19
SW53R,21
SW53S,20
SW53T,25
SW53U,116
SW53V,29
SW53W,25
SW53X,26
SW53Y,40
SW53Z,44
SW54A,39
SW54F,7
SW54Q,20
SW54V,99
SW54W,80
SW61S,39
SW61T,54
SW61U,41
SW61V,7
SW61W,28
SW61X,27
SW61Y,18
SW61Z,24
SW62D,16
SW62E,25
SW62H,15
SW62I,24
SW62J,18
SW62K,30
SW62L,20
SW62M,92
SW62N,38
SW62P,25
SW62Q,128
SW62R,17
SW62S,23
SW62T,27
SW62U,15
SW62V,13
SW62W,19
SW62X,17
SW62Y,18
SW62Z,17
SW63A,19
SW63B,22
SW63C,28
SW63D,46
SW63E,31
SW63F,20
SW63G,30
SW63H,27
SW63I,21
SW63J,49
SW63K,27
SW63L,15
SW63M,20
SW63N,31
SW63P,32
SW63Q,19
SW63R,19
SW63S,27
SW63T,24
SW63U,36
SW63V,6
SW63W,22
SW63X,14
SW63Y,13
SW63Z,24
SW64A,34
SW64B,22
SW64F,53
SW64G,32
SW64H,11
SW64K,62
SW64L,80
SW64M,75
SW64Q,66
SW64R,76
SW64S,108
SW64T,22
SW64V,46
SW64W,40
SW64X,60
SW64Y,37
SW64Z,10
SW65V,3
SW71A,56
SW71B,62
SW71C,24
SW71D,16
SW71E,12
SW71G,2
SW71H,43
SW71I,38
SW71J,10
SW71N,14
SW71P,11
SW71T,15
SW71U,29
SW71Y,20
SW71Z,29
SW72A,17
SW72B,15
SW72C,19
SW72D,26
SW72E,14
SW72F,17
SW72G,10
SW72H,17
SW72I,17
SW72J,15
SW72K,15
SW72L,13
SW72M,14
SW72N,56
SW72P,15
SW72Q,23
SW72R,14
SW72S,11
SW72T,21
SW72U,16
SW72V,109
SW72W,67
SW72X,31
SW72Y,27
SW72Z,34
SW73A,17
SW73B,17
SW73C,16
SW73D,18
SW73E,35
SW73F,11
SW73G,9
SW73H,38
SW73I,24
SW73J,26
SW73K,21
SW73L,14
SW73M,14
SW73N,41
SW73P,20
SW73Q,13
SW73R,12
SW73S,67
SW73T,24
SW73U,26
SW73V,25
SW73W,37
SW73X,27
SW73Y,16
SW73Z,21
SW74A,60
SW74B,35
SW74C,24
SW74D,30
SW74E,26
SW74F,26
SW74G,25
SW74H,42
SW74I,26
SW74J,22
SW74K,19
SW74L,29
SW74M,28
SW74N,19
SW74P,25
SW74Q,19
SW74R,28
SW74S,30
SW74T,19
SW74U,18
SW74V,27
SW74W,22
SW74X,46
SW74Y,40
SW74Z,32
SW75A,33
SW75F,31
SW75G,16
SW75K,20
SW75L,26
SW75M,9
SW75P,1
SW75Q,22
SW75R,31
SW75S,40
SW75T,27
SW75U,55
SW75V,26
SW75W,28
SW75X,26
SW75Y,41
SW75Z,42
SW76Q,56
SW76V,45
SW81E,91
SW82A,48
SW82B,50
SW82C,2
SW83A,25
SW83B,23
SW83C,26
SW83D,14
SW83E,27
SW83F,20
SW83G,19
SW83H,10
SW83I,12
SW83J,24
SW83K,19
SW83L,34
SW83M,44
SW83N,43
SW83P,30
SW83Q,2
SW83R,20
SW83S,25
SW83T,22
SW83U,19
SW83X,2
SW83Y,20
SW83Z,25
SW84A,41
SW84B,30
SW84C,50
SW84D,40
SW84E,40
SW84F,18
SW84G,51
SW84H,55
SW84I,29
SW84J,35
SW84K,26
SW84L,36
SW84M,25
SW84N,16
SW84P,19
SW84Q,23
SW84R,16
SW84S,25
SW84T,20
SW84U,13
SW84V,22
SW84W,49
SW84X,23
SW84Y,26
SW84Z,23
SW85A,23
SW85B,19
SW85C,25
SW85D,30
SW85E,22
SW85F,15
SW85G,26
SW85H,26
SW85I,28
SW85J,32
SW85K,24
SW85L,22
SW85M,18
SW85N,38
SW85P,26
SW85Q,22
SW85R,22
SW85S,19
SW85T,24
SW85U,25
SW85V,15
SW85W,20
SW85X,25
SW85Y,32
SW85Z,26
SW86A,34
SW86B,8
SW86F,27
SW86G,22
SW86H,4
SW86K,20
SW86L,25
SW86M,17
SW86N,22
SW86P,13
SW86Q,27
SW86R,24
SW86S,22
SW86T,21
SW86U,17
SW86V,32
SW86W,22
SW86X,18
SW86Y,21
SW86Z,20
SW87K,18
SW87L,18
SW87M,19
SW87N,15
SW87Q,23
SW87R,30
SW87S,32
SW87T,2
SW87V,20
SW87W,27
SW87X,17
SW87Y,8
SW93D,17
SW93E,23
SW93I,10
SW93J,24
SW93P,5
SW93Z,5
SW94A,21
SW94B,11
SW94C,15
SW94D,28
SW94E,23
SW94F,19
SW94G,17
SW94H,12
SW94I,22
SW94J,20
SW94K,32
SW94L,26
SW94M,11
SW94N,11
SW94P,8
SW94Q,59
SW94R,49
SW94S,13
SW94T,18
SW94U,18
SW94V,31
SW94W,11
SW94X,17
SW94Y,28
SW94Z,19
SW95A,14
SW95B,14
SW95C,17
SW95D,19
SW95E,20
SW95F,14
SW95G,15
SW95H,13
SW95I,16
SW95J,32
SW95K,13
SW95L,24
SW95M,12
SW95N,17
SW95P,16
SW95Q,14
SW95R,20
SW95S,12
SW95T,14
SW95U,10
SW95V,20
SW95W,14
SW95X,14
SW95Y,9
SW95Z,16
SW96A,23
SW96B,23
SW96C,19
SW96D,19
SW96E,21
SW96F,23
SW96G,12
SW96H,26
SW96I,24
SW96J,19
SW96K,21
SW96L,16
SW96M,13
SW96N,30
SW96P,17
SW96Q,32
SW96R,14
SW96S,23
SW96T,15
SW96U,11
SW96V,23
SW96W,24
SW96X,20
SW96Y,21
SW96Z,24
SW97A,24
SW97B,19
SW97C,25
SW97D,36
SW97E,10
SW97F,32
SW97G,17
SW97H,31
SW97I,31
SW97J,26
SW97K,21
SW97L,13
SW97M,15
SW97N,21
SW97P,20
SW97Q,28
SW97R,26
SW97S,11
SW97T,14
SW97U,12
SW97V,26
SW97W,42
SW97X,32
SW97Y,11
SW97Z,9
SW98F,70
SW98K,43
SW98Q,9
SW98V,11
SX03E,9
SX04A,20
SX04B,31
SX04C,22
SX04D,46
SX04E,18
SX04G,12
SX04H,2
SX04I,13
SX04J,23
SX04Z,14
SX05A,11
SX05B,13
SX05C,24
SX05D,13
SX05E,14
SX05F,35
SX05G,5
SX05H,9
SX05I,26
SX05J,16
SX05K,6
SX05L,19
SX05M,30
SX05N,31
SX05P,14
SX05R,35
SX05S,21
SX05T,18
SX05U,18
SX05V,15
SX05W,22
SX05X,22
SX05Y,13
SX05Z,21
SX06A,21
SX06B,19
SX06C,17
SX06D,22
SX06E,47
SX06F,18
SX06G,12
SX06H,16
SX06I,21
SX06J,11
SX06K,36
SX06L,10
SX06M,11
SX06N,30
SX06P,12
SX06Q,17
SX06R,8
SX06S,18
SX06T,57
SX06U,8
SX06V,22
SX06W,33
SX06X,14
SX06Y,7
SX06Z,13
SX07A,43
SX07B,25
SX07C,11
SX07D,16
SX07E,10
SX07F,6
SX07G,16
SX07H,12
SX07I,13
SX07J,11
SX07K,8
SX07L,9
SX07M,14
SX07N,20
SX07P,24
SX07Q,21
SX07R,9
SX07S,6
SX07T,10
SX07U,13
SX07V,10
SX07W,20
SX07X,11
SX07Y,21
SX07Z,18
SX08A,43
SX08F,8
SX08G,5
SX08K,10
SX08L,8
SX08M,6
SX08N,14
SX08P,48
SX08Q,12
SX08R,10
SX08S,12
SX08T,19
SX08U,28
SX08V,12
SX08W,12
SX08X,9
SX08Y,15
SX08Z,14
SX09Q,7
SX09V,54
SX14E,16
SX15A,36
SX15B,15
SX15C,12
SX15D,19
SX15E,21
SX15F,40
SX15G,28
SX15H,25
SX15I,26
SX15J,13
SX15K,48
SX15L,21
SX15M,12
SX15N,17
SX15P,10
SX15Q,24
SX15R,19
SX15S,8
SX15T,8
SX15U,8
SX15V,16
SX15W,12
SX15X,9
SX15Y,15
SX15Z,14
SX16A,26
SX16B,14
SX16C,15
SX16D,11
SX16E,11
SX16F,11
SX16G,12
SX16H,18
SX16I,18
SX16J,10
SX16K,6
SX16L,17
SX16M,14
SX16N,8
SX16P,24
SX16Q,14
SX16R,13
SX16S,13
SX16T,11
SX16U,10
SX16V,17
SX16W,10
SX16X,15
SX16Y,17
SX16Z,10
SX17A,41
SX17B,18
SX17C,39
SX17D,12
SX17E,12
SX17F,7
SX17G,14
SX17H,12
SX17I,10
SX17J,20
SX17K,8
SX17L,16
SX17M,6
SX17N,3
SX17P,15
SX17Q,16
SX17R,10
SX17S,4
SX17T,11
SX17U,1
SX17V,10
SX17W,18
SX17X,19
SX17Y,12
SX17Z,7
SX18A,12
SX18B,15
SX18C,13
SX18D,6
SX18E,12
SX18F,11
SX18G,6
SX18H,12
SX18I,12
SX18J,9
SX18K,8
SX18L,8
SX18M,12
SX18N,8
SX18P,10
SX18R,11
SX18S,5
SX18T,7
SX18U,9
SX18V,1
SX18W,8
SX18X,15
SX18Y,11
SX18Z,10
SX19A,27
SX19B,14
SX19F,19
SX19G,8
SX19H,17
SX19I,16
SX19K,9
SX19L,13
SX19M,10
SX19N,31
SX19P,3
SX19Q,18
SX19R,13
SX19S,8
SX19T,10
SX19U,26
SX19V,8
SX19W,8
SX19X,11
SX19Y,9
SX19Z,23
SX25A,43
SX25B,15
SX25C,13
SX25D,12
SX25E,15
SX25F,27
SX25G,20
SX25H,9
SX25I,11
SX25J,15
SX25K,19
SX25L,33
SX25M,18
SX25N,16
SX25P,18
SX25Q,1
SX25R,13
SX25S,20
SX25T,15
SX25U,7
SX25X,21
SX25Y,9
SX25Z,11
SX26A,10
SX26B,9
SX26C,10
SX26D,16
SX26E,9
SX26F,7
SX26G,14
SX26H,13
SX26I,9
SX26J,24
SX26K,14
SX26L,22
SX26M,20
SX26N,17
SX26P,10
SX26Q,12
SX26R,6
SX26S,15
SX26T,10
SX26U,10
SX26V,20
SX26W,12
SX26X,11
SX26Y,16
SX26Z,9
SX27A,3
SX27B,12
SX27C,8
SX27D,2
SX27E,6
SX27F,12
SX27G,8
SX27H,3
SX27I,5
SX27J,7
SX27K,9
SX27L,14
SX27M,6
SX27N,7
SX27P,10
SX27Q,15
SX27R,17
SX27S,7
SX27T,17
SX27U,7
SX27V,11
SX27W,14
SX27X,15
SX27Y,12
SX27Z,5
SX28A,15
SX28B,7
SX28C,12
SX28D,7
SX28E,10
SX28F,15
SX28G,8
SX28H,13
SX28I,9
SX28J,8
SX28K,8
SX28L,13
SX28M,13
SX28N,9
SX28P,12
SX28Q,13
SX28R,9
SX28S,10
SX28T,17
SX28U,10
SX28V,16
SX28W,8
SX28X,32
SX28Y,10
SX28Z,12
SX29A,11
SX29B,10
SX29C,9
SX29D,7
SX29E,12
SX29F,14
SX29G,11
SX29H,13
SX29I,21
SX29J,11
SX29K,16
SX29L,17
SX29M,12
SX29N,11
SX29P,10
SX29Q,13
SX29R,18
SX29S,12
SX29T,13
SX29U,9
SX29V,14
SX29W,8
SX29X,11
SX29Y,9
SX29Z,16
SX35B,2
SX35C,25
SX35D,12
SX35E,11
SX35G,5
SX35H,11
SX35I,10
SX35J,11
SX35L,12
SX35M,21
SX35N,17
SX35P,20
SX35R,23
SX35S,13
SX35T,21
SX35U,19
SX35V,1
SX35W,18
SX35X,24
SX35Y,17
SX35Z,10
SX36A,8
SX36B,14
SX36C,9
SX36D,19
SX36E,8
SX36F,6
SX36G,8
SX36H,8
SX36I,17
SX36J,15
SX36K,15
SX36L,10
SX36M,15
SX36N,25
SX36P,13
SX36Q,10
SX36R,38
SX36S,13
SX36T,17
SX36U,9
SX36V,21
SX36W,11
SX36X,15
SX36Y,16
SX36Z,10
SX37A,15
SX37B,16
SX37C,9
SX37D,17
SX37E,10
SX37F,9
SX37G,9
SX37H,9
SX37I,20
SX37J,9
SX37K,12
SX37L,20
SX37M,19
SX37N,23
SX37P,10
SX37Q,11
SX37R,24
SX37S,16
SX37T,20
SX37U,18
SX37V,13
SX37W,45
SX37X,15
SX37Y,20
SX37Z,11
SX38A,9
SX38B,9
SX38C,18
SX38D,15
SX38E,23
SX38F,8
SX38G,12
SX38H,34
SX38I,11
SX38J,27
SX38K,12
SX38L,17
SX38M,19
SX38N,17
SX38P,15
SX38Q,20
SX38R,16
SX38S,12
SX38T,3
SX38U,4
SX38V,3
SX38W,3
SX38X,5
SX38Y,3
SX38Z,3
SX39A,11
SX39B,10
SX39C,13
SX39D,13
SX39E,19
SX39F,16
SX39G,12
SX39H,14
SX39I,9
SX39J,6
SX39K,7
SX39L,5
SX39M,3
SX39N,4
SX39P,6
SX39Q,3
SX39R,6
SX39S,5
SX39T,6
SX39U,5
SX39V,6
SX39W,9
SX39X,4
SX39Y,7
SX39Z,6
SX44E,7
SX44J,55
SX44P,14
SX44Z,13
SX45A,13
SX45B,17
SX45C,14
SX45D,24
SX45E,11
SX45F,24
SX45G,26
SX45H,15
SX45I,16
SX45J,24
SX45K,7
SX45L,9
SX45M,12
SX45N,4
SX45P,8
SX45R,6
SX45S,12
SX45T,8
SX45U,5
SX45V,7
SX45W,7
SX45X,5
SX45Y,4
SX45Z,11
SX46A,10
SX46B,11
SX46C,25
SX46D,25
SX46E,26
SX46F,33
SX46G,12
SX46H,25
SX46I,16
SX46J,44
SX46K,10
SX46L,17
SX46M,4
SX46N,8
SX46P,32
SX46Q,4
SX46R,10
SX46S,12
SX46T,9
SX46U,15
SX46V,6
SX46W,6
SX46X,10
SX46Y,10
SX46Z,25
SX47A,43
SX47B,33
SX47C,18
SX47D,4
SX47E,3
SX47F,32
SX47G,11
SX47H,3
SX47I,5
SX47J,11
SX47K,11
SX47L,4
SX47M,3
SX47N,3
SX47P,3
SX47Q,13
SX47R,9
SX47S,6
SX47T,3
SX47U,3
SX47V,26
SX47W,28
SX47X,5
SX47Y,6
SX47Z,15
SX48A,3
SX48B,5
SX48C,4
SX48D,6
SX48E,3
SX48F,6
SX48G,8
SX48H,5
SX48I,3
SX48J,4
SX48K,5
SX48L,7
SX48M,5
SX48N,3
SX48P,3
SX48Q,6
SX48R,3
SX48S,6
SX48T,3
SX48U,4
SX48V,14
SX48W,16
SX48X,3
SX48Y,3
SX48Z,6
SX49A,3
SX49B,5
SX49C,3
SX49D,6
SX49E,5
SX49F,4
SX49G,4
SX49H,4
SX49I,6
SX49J,9
SX49K,5
SX49L,3
SX49M,6
SX49N,4
SX49P,3
SX49Q,11
SX49R,7
SX49S,3
SX49T,4
SX49U,3
SX49V,4
SX49W,3
SX49X,3
SX49Y,6
SX49Z,3
SX54E,27
SX54I,13
SX54J,9
SX54M,6
SX54N,9
SX54P,8
SX54S,1
SX54T,9
SX54U,6
SX54Y,9
SX54Z,6
SX55A,8
SX55B,9
SX55C,10
SX55D,22
SX55E,8
SX55F,6
SX55G,7
SX55H,9
SX55I,16
SX55J,9
SX55K,11
SX55L,9
SX55M,8
SX55N,9
SX55P,7
SX55Q,13
SX55R,10
SX55S,11
SX55T,7
SX55U,8
SX55V,8
SX55W,12
SX55X,10
SX55Y,5
SX55Z,10
SX56A,8
SX56B,6
SX56C,6
SX56D,6
SX56E,9
SX56F,9
SX56G,8
SX56H,12
SX56I,14
SX56J,9
SX56K,7
SX56L,7
SX56M,7
SX56N,7
SX56P,11
SX56Q,5
SX56R,3
SX56S,4
SX56T,6
SX56U,6
SX56V,7
SX56Y,3
SX56Z,1
SX57A,7
SX57B,8
SX57C,8
SX57D,7
SX57E,8
SX57F,14
SX57G,6
SX57H,2
SX57I,5
SX57J,15
SX57K,9
SX57L,7
SX57M,8
SX57N,1
SX57P,4
SX57Q,3
SX57R,3
SX57S,5
SX57T,1
SX57V,3
SX57W,8
SX57X,4
SX57Y,4
SX58A,5
SX58B,10
SX58C,4
SX58D,12
SX58E,8
SX58F,22
SX58G,6
SX58H,4
SX58I,5
SX58J,8
SX58K,5
SX58L,6
SX58M,2
SX58N,2
SX58T,4
SX58U,2
SX58Z,2
SX59A,3
SX59B,3
SX59C,4
SX59D,5
SX59E,3
SX59F,10
SX59G,4
SX59H,5
SX59I,6
SX59J,4
SX59K,7
SX59L,6
SX59M,4
SX59N,3
SX59P,5
SX59Q,5
SX59R,9
SX59S,4
SX59T,3
SX59U,3
SX59V,1
SX59W,15
SX59X,13
SX59Y,4
SX59Z,4
SX63U,10
SX63Y,19
SX63Z,37
SX64D,11
SX64E,8
SX64H,8
SX64I,14
SX64J,11
SX64L,5
SX64M,10
SX64N,12
SX64P,7
SX64Q,9
SX64R,5
SX64S,9
SX64T,9
SX64U,3
SX64V,7
SX64W,12
SX64X,4
SX64Y,16
SX64Z,3
SX65A,5
SX65B,3
SX65C,4
SX65D,6
SX65E,4
SX65F,10
SX65G,8
SX65H,5
SX65I,9
SX65J,21
SX65K,8
SX65L,4
SX65M,8
SX65N,6
SX65P,7
SX65Q,3
SX65R,5
SX65S,3
SX65T,9
SX65U,7
SX65V,5
SX65W,5
SX65X,4
SX65Y,6
SX65Z,16
SX66A,15
SX66B,6
SX66E,4
SX66F,6
SX66K,1
SX66M,5
SX66N,5
SX66Q,4
SX66R,12
SX66S,8
SX66T,2
SX66U,2
SX66V,18
SX66W,17
SX66X,7
SX66Y,7
SX66Z,10
SX67A,8
SX67B,3
SX67C,9
SX67D,1
SX67E,2
SX67F,3
SX67G,8
SX67H,8
SX67I,4
SX67J,1
SX67K,2
SX67L,16
SX67M,7
SX67N,8
SX67P,15
SX67Q,6
SX67R,8
SX67S,12
SX67T,5
SX67U,9
SX67V,6
SX67W,6
SX67X,18
SX67Y,29
SX67Z,13
SX68H,3
SX68K,2
SX68L,7
SX68M,4
SX68N,2
SX68P,2
SX68Q,5
SX68R,5
SX68S,8
SX68T,15
SX68U,14
SX68V,18
SX68W,11
SX68X,20
SX68Y,11
SX68Z,10
SX69A,2
SX69B,14
SX69C,9
SX69D,7
SX69E,6
SX69F,2
SX69G,7
SX69H,4
SX69I,5
SX69J,5
SX69K,8
SX69L,12
SX69M,13
SX69N,4
SX69P,14
SX69Q,11
SX69R,7
SX69S,3
SX69T,4
SX69U,5
SX69V,19
SX69W,7
SX69X,5
SX69Y,8
SX69Z,4
SX73D,25
SX73E,10
SX73I,15
SX73J,6
SX73N,12
SX73P,12
SX73S,12
SX73T,7
SX73U,7
SX73X,4
SX73Y,5
SX73Z,11
SX74A,14
SX74B,6
SX74C,6
SX74D,11
SX74E,9
SX74F,6
SX74G,5
SX74H,5
SX74I,9
SX74J,20
SX74K,13
SX74L,11
SX74M,6
SX74N,5
SX74P,7
SX74Q,5
SX74R,7
SX74S,5
SX74T,5
SX74U,10
SX74V,8
SX74W,10
SX74X,3
SX74Y,5
SX74Z,7
SX75A,13
SX75B,6
SX75C,6
SX75D,6
SX75E,13
SX75F,9
SX75G,14
SX75H,10
SX75I,8
SX75J,11
SX75K,5
SX75L,5
SX75M,9
SX75N,9
SX75P,6
SX75Q,3
SX75R,9
SX75S,6
SX75T,7
SX75U,7
SX75V,4
SX75W,4
SX75X,5
SX75Y,10
SX75Z,5
SX76A,15
SX76B,7
SX76C,11
SX76D,10
SX76E,9
SX76F,7
SX76G,10
SX76H,9
SX76I,10
SX76J,10
SX76K,10
SX76L,3
SX76M,11
SX76N,15
SX76P,14
SX76Q,4
SX76R,33
SX76S,4
SX76T,7
SX76U,9
SX76V,5
SX76W,20
SX76X,4
SX76Y,3
SX76Z,5
SX77A,27
SX77B,16
SX77C,14
SX77D,15
SX77E,1
SX77F,7
SX77G,14
SX77H,14
SX77I,11
SX77J,12
SX77K,12
SX77L,15
SX77M,7
SX77N,9
SX77P,8
SX77Q,20
SX77R,10
SX77S,9
SX77T,11
SX77U,8
SX77V,7
SX77W,20
SX77X,17
SX77Y,10
SX77Z,13
SX78A,4
SX78B,18
SX78C,15
SX78D,5
SX78E,8
SX78F,11
SX78G,9
SX78H,4
SX78I,22
SX78J,19
SX78K,18
SX78L,7
SX78M,7
SX78N,11
SX78P,18
SX78Q,13
SX78R,17
SX78S,9
SX78T,13
SX78U,6
SX78V,20
SX78W,12
SX78X,15
SX78Y,13
SX78Z,30
SX79A,7
SX79B,4
SX79C,10
SX79D,7
SX79E,3
SX79F,8
SX79G,3
SX79H,8
SX79I,11
SX79J,7
SX79K,11
SX79L,3
SX79M,6
SX79N,7
SX79P,5
SX79Q,5
SX79R,5
SX79S,3
SX79T,6
SX79U,9
SX79V,7
SX79W,7
SX79X,8
SX79Y,9
SX79Z,5
SX83D,22
SX83E,31
SX83I,8
SX84A,16
SX84B,12
SX84C,8
SX84D,3
SX84E,4
SX84F,6
SX84G,23
SX84H,32
SX84I,7
SX84J,6
SX84N,6
SX84P,8
SX84T,3
SX84U,13
SX84Z,9
SX85A,3
SX85B,5
SX85C,6
SX85D,6
SX85E,11
SX85F,3
SX85G,3
SX85H,7
SX85I,11
SX85J,4
SX85K,2
SX85L,6
SX85M,6
SX85N,5
SX85P,5
SX85Q,2
SX85R,7
SX85S,6
SX85T,7
SX85U,9
SX85V,12
SX85W,9
SX85X,17
SX85Y,6
SX85Z,15
SX86A,11
SX86B,11
SX86C,6
SX86D,10
SX86E,11
SX86F,8
SX86G,7
SX86H,4
SX86I,13
SX86J,6
SX86K,6
SX86L,5
SX86M,6
SX86N,12
SX86P,10
SX86Q,6
SX86R,7
SX86S,6
SX86T,11
SX86U,5
SX86V,8
SX86W,10
SX86X,8
SX86Y,6
SX86Z,12
SX87A,13
SX87B,7
SX87C,9
SX87D,10
SX87E,15
SX87F,18
SX87G,10
SX87H,6
SX87I,19
SX87J,11
SX87K,21
SX87L,22
SX87M,11
SX87N,12
SX87P,9
SX87Q,7
SX87R,14
SX87S,15
SX87T,8
SX87U,14
SX87V,7
SX87W,9
SX87X,6
SX87Y,6
SX87Z,10
SX88A,16
SX88B,9
SX88C,8
SX88D,14
SX88E,19
SX88F,13
SX88G,11
SX88H,9
SX88I,9
SX88J,9
SX88K,14
SX88L,8
SX88M,9
SX88N,18
SX88P,7
SX88Q,11
SX88R,6
SX88S,12
SX88T,8
SX88U,6
SX88V,7
SX88W,7
SX88X,13
SX88Y,10
SX88Z,4
SX89A,4
SX89B,5
SX89C,8
SX89D,20
SX89E,22
