"gr","freq"
"H60Y",1
"H60Z",1
"H61C",4
"H61D",2
"H61J",1
"H61P",1
"H61W",1
"H62I",1
"H62U",1
"H63D",1
"H63H",1
"H63R",1
"H63U",1
"H63W",1
"H63Z",1
"H64A",1
"H64C",1
"H64J",1
"H64N",1
"H64T",1
"H64W",1
"H64X",1
"H65A",1
"H65B",5
"H65E",1
"H65G",1
"H65J",3
"H65Q",2
"H65Y",1
"H66K",3
"H66Q",1
"H66T",2
"H66V",1
"H67F",1
"H67J",2
"H67K",1
"H67R",1
"H68G",1
"H68K",1
"H68P",1
"H68W",2
"H68Z",1
"H69H",3
"H69J",1
"H69X",1
"H70E",1
"H70F",1
"H70L",1
"H71Q",1
"H71X",1
"H72A",1
"H72L",1
"H72V",1
"H72Y",1
"H73B",1
"H73E",1
"H73G",1
"H73N",1
"H73P",3
"H73R",2
"H73S",1
"H73U",3
"H73V",1
"H73W",2
"H73Z",1
"H74A",2
"H74C",3
"H74E",1
"H74F",1
"H74G",2
"H74K",2
"H74L",4
"H74M",4
"H74Q",2
"H74R",7
"H74T",1
"H74U",2
"H74V",1
"H74X",1
"H74Y",1
"H74Z",1
"H75A",2
"H75F",1
"H75H",1
"H75L",2
"H75R",3
"H75U",1
"H75V",1
"H75W",1
"H75Y",1
"H76F",1
"H76K",1
"H76M",1
"H76Q",1
"H76V",3
"H77G",1
"H77T",1
"H77U",3
"H77Y",3
"H78K",1
"H78M",1
"H78Q",1
"H79L",1
"H79P",1
"H79Q",4
"H79T",2
"H79X",4
"H80A",1
"H80F",2
"H80G",1
"H80I",1
"H80L",1
"H80S",1
"H80T",1
"H80V",1
"H81B",3
"H81J",2
"H81L",1
"H81N",1
"H81P",1
"H81Q",1
"H81S",1
"H81V",2
"H81X",1
"H81Z",2
"H82A",2
"H82E",6
"H82F",1
"H82I",2
"H82J",36
"H82P",3
"H82R",2
"H82S",2
"H82U",5
"H82V",4
"H82W",5
"H82X",4
"H82Y",2
"H82Z",7
"H83A",1
"H83D",1
"H83F",2
"H83G",1
"H83J",1
"H83M",2
"H83T",2
"H83V",1
"H83W",1
"H83Y",1
"H83Z",1
"H84B",1
"H84C",1
"H84D",1
"H84E",1
"H84F",1
"H84H",1
"H84I",2
"H84L",2
"H84M",4
"H84P",1
"H84Q",1
"H84R",1
"H84S",6
"H84T",2
"H84U",4
"H84V",1
"H84W",2
"H84X",3
"H84Y",2
"H84Z",1
"H85A",9
"H85B",2
"H85J",1
"H85K",1
"H85L",1
"H85S",3
"H85T",1
"H85U",1
"H85W",3
"H85X",1
"H85Y",1
"H85Z",3
"H86A",2
"H86H",1
"H86I",1
"H86K",1
"H86M",1
"H86V",4
"H87Z",3
"H88A",2
"H88C",3
"H88E",2
"H88H",3
"H88J",1
"H88P",1
"H88U",1
"H88W",2
"H88Z",1
"H89A",6
"H89D",1
"H89J",1
"H89L",1
"H89M",1
"H89U",1
"H89V",1
"H89X",1
"H89Y",4
"H90T",1
"H91A",1
"H91D",2
"H91P",2
"H91S",2
"H91U",1
"H91V",1
"H91W",1
"H92A",1
"H92H",1
"H92J",1
"H92L",1
"H92N",1
"H92P",1
"H92Q",2
"H92U",1
"H92V",1
"H92X",1
"H92Z",1
"H93A",1
"H93B",1
"H93C",1
"H93D",1
"H93E",2
"H93G",1
"H93J",1
"H93M",1
"H93R",3
"H93T",1
"H93U",1
"H93X",1
"H94B",2
"H94C",1
"H94D",1
"H94E",2
"H94I",1
"H94K",1
"H94M",1
"H94P",2
"H94Q",2
"H94R",1
"H94T",1
"H94Z",2
"H95A",2
"H95B",3
"H95C",2
"H95D",1
"H95G",2
"H95I",1
"H95K",1
"H95L",1
"H95Q",1
"H95U",1
"H95X",5
"H96A",13
"H96C",7
"H96D",2
"H96E",3
"H96G",5
"H96H",10
"H96K",2
"H96L",4
"H96R",3
"H96V",1
"H96X",3
"H97F",1
"H97L",15
"H97S",11
"H97T",7
"H97U",3
"H98K",10
"H98M",4
"H98N",2
"H98P",1
"H98U",3
"H98Y",9
"H98Z",4
"H99G",1
"H99I",1
"H99K",2
"H99Q",5
"H99R",3
"H99S",11
"H99V",5
"H99W",14
"H99X",8
"H99Y",2
"HP50C",2
"HP50G",2
"HP50H",2
"HP50L",3
"HP50Q",5
"HP50S",2
"HP50T",1
"HP50V",1
"HP50Y",1
"HP60A",1
"HP60D",2
"HP60E",3
"HP60J",3
"HP60P",1
"HP61B",1
"HP61F",1
"HP61G",3
"HP61I",1
"HP61L",1
"HP61N",1
"HP61T",1
"HT93T",1
"HT93U",1
"HT94Q",1
"HU14Z",1
"HU15R",1
"HU15U",1
"HU15V",2
"HU15Y",1
"HU16Q",1
"HU16V",1
"HU25A",4
"HU25F",2
"HU25N",2
"HU25W",5
"HU27D",4
"HU27Y",1
"HU28V",1
"HU30Z",4
"HU31R",3
"HU31T",1
"HU31U",1
"HU31V",1
"HU31W",1
"HU31Y",1
"HU32Q",5
"HU33R",2
"HU33S",7
"HU33Z",1
"HU34U",1
"HU34W",1
"HU34X",4
"HU34Y",1
"HU35K",2
"HU35Q",2
"HU35T",1
"HU35W",2
"HU35X",1
"HU36I",1
"HU36J",1
"HU36M",3
"HU36S",4
"HU36U",2
"HU37C",1
"HU37K",1
"HU37L",2
"HU37N",1
"HU37Q",1
"HU37T",1
"HU37X",2
"HU38H",1
"HU38S",2
"HU38U",1
"HU39Q",1
"HU39R",2
"HU39S",1
"HU40D",3
"HU40E",3
"HU41A",3
"HU41C",1
"HU41E",1
"HU42A",1
"HU42C",1
"HU42H",1
"HU42I",1
"HU42J",1
"HU42M",3
"HU42P",1
"HU42R",2
"HU42S",2
"HU43C",1
"HU43E",3
"HU43F",2
"HU43G",3
"HU43K",1
"HU43P",1
"HU44B",1
"HU44H",4
"HU44J",2
"HU44P",2
"HU44Q",7
"HU44V",2
"HU44W",1
"HU45A",1
"HU45F",1
"HU45G",2
"HU45R",1
"HU45S",2
"HU45U",1
"HU45X",1
"HU45Z",1
"HU46B",3
"HU46E",1
"HU46J",1
"HU46S",1
"HU46T",1
"HU46X",1
"HU46Z",1
"HU47C",1
"HU47M",1
"HU47U",1
"HU47V",1
"HU48N",1
"HU48P",5
"HU48V",1
"HU49R",1
"HU53E",1
"HU53P",1
"HU54A",3
"HU54B",1
"HU54F",3
"HU55E",1
"HU56D",1
"HU56G",1
"HU56L",1
"HU56R",1
"HU56S",1
"HU56Y",1
"HU57E",2
"HU57J",1
"HU58A",5
"HU58D",3
"HU58J",5
"HU59E",1
"HU59N",1
"HU59P",1
"HU59W",1
"HU59X",1
"HU67R",1
"HU67V",1
"HU68P",1
"HU69A",1
"HU69F",2
"HU69K",1
"HW83B",3
"HY20A",1
"HY20C",1
"HY20G",1
"HY20H",2
"HY20J",2
"HY20K",1
"HY20M",3
"HY20N",1
"HY20P",5
"HY20Q",1
"HY20R",1
"HY20S",3
"HY20V",1
"HY20Z",1
"HY21G",1
"HY21H",1
"HY21J",5
"HY21K",4
"HY21L",3
"HY21M",1
"HY21N",1
"HY21P",4
"HY21Q",1
"HY21T",1
"HY21V",1
"HY21W",2
"HY21Y",2
"HY21Z",2
"HY22F",2
"HY22G",1
"HY22H",2
"HY22J",3
"HY22K",8
"HY22L",1
"HY22M",2
"HY22N",2
"HY22P",1
"HY22Q",2
"HY22R",1
"HY22T",2
"HY22V",1
"HY22W",2
"HY22X",5
"HY22Y",1
"HY30B",1
"HY30H",5
"HY30I",1
"HY30M",4
"HY30N",2
"HY30P",1
"HY30T",2
"HY30U",3
"HY30Y",5
"HY31A",2
"HY31B",3
"HY31D",1
"HY31E",1
"HY31F",1
"HY31G",1
"HY31H",3
"HY31J",1
"HY31L",2
"HY31M",3
"HY31N",1
"HY31Q",1
"HY31R",4
"HY31S",2
"HY31U",1
"HY31Y",1
"HY31Z",1
"HY32A",2
"HY32C",1
"HY32D",2
"HY32G",1
"HY32I",1
"HY32Q",2
"HY32R",2
"HY32S",1
"HY32U",1
"HY32V",4
"HY32W",1
"HY32X",3
"HY32Y",2
"HY32Z",3
"HY33Q",3
"HY33W",12
"HY33X",1
"HY34Z",1
"HY40E",2
"HY40J",1
"HY40M",2
"HY40N",1
"HY40P",1
"HY40Q",2
"HY40R",2
"HY40T",1
"HY40V",1
"HY40X",1
"HY40Y",2
"HY40Z",1
"HY41A",1
"HY41E",3
"HY41K",4
"HY41Q",1
"HY41R",2
"HY41T",3
"HY41U",1
"HY41Z",1
"HY42A",1
"HY42D",1
"HY42F",1
"HY42G",1
"HY42H",1
"HY42I",1
"HY42K",2
"HY42L",1
"HY42N",2
"HY42T",1
"HY42U",2
"HY42V",2
"HY43B",1
"HY43F",1
"HY43G",1
"HY43L",3
"HY43Q",1
"HY44D",1
"HY44E",1
"HY44G",1
"HY44I",2
"HY44J",1
"HY44M",1
"HY44P",2
"HY44S",1
"HY44V",3
"HY44Y",1
"HY45K",1
"HY45L",1
"HY45V",3
"HY45W",1
"HY50C",1
"HY50D",1
"HY50E",1
"HY50G",1
"HY50H",1
"HY50J",1
"HY50L",5
"HY50N",1
"HY50S",1
"HY50T",1
"HY50U",2
"HY50V",1
"HY50Y",1
"HY50Z",1
"HY51A",1
"HY51E",2
"HY51I",1
"HY51K",1
"HY52F",2
"HY52P",1
"HY52U",1
"HY53G",1
"HY53H",1
"HY53S",1
"HY53T",1
"HY54A",1
"HY55C",1
"HY60A",10
"HY61T",5
"HY62B",1
"HY62D",1
"HY62H",2
"HY62J",1
"HY62M",1
"HY62P",1
"HY62Q",3
"HY62R",1
"HY62S",2
"HY62U",1
"HY62W",1
"HY63C",1
"HY63D",1
"HY63J",15
"HY63P",2
"HY63U",2
"HY63Z",1
"HY64K",1
"HY64L",1
"HY64M",2
"HY64Q",2
"HY64S",1
"HY64V",1
"HY64W",1
"HY64X",1
"HY64Y",2
"HY73E",1
"HY74A",1
"HY74H",1
"HY74M",2
"HY74N",1
"HY74R",1
"HY74W",1
"HY75L",2
"HY75M",1
"HY75Q",1
"HY75R",2
"HY75S",2
"HY75X",3
"HY75Y",2
"HZ26E",3
"J00B",2
"J00H",1
"J00M",1
"J00Q",1
"J00U",1
"J00Z",1
"J01C",1
"J01E",2
"J01H",2
"J01J",1
"J01P",1
"J01Q",1
"J01T",2
"J01V",1
"J01X",1
"J02B",1
"J02D",1
"J02F",3
"J02G",3
"J02H",2
"J02M",2
"J02T",1
"J02U",7
"J02W",3
"J02X",1
"J02Z",4
"J03B",1
"J03C",1
"J03D",2
"J03E",1
"J03F",1
"J03G",1
"J03J",1
"J03M",1
"J03N",2
"J03P",1
"J03Q",9
"J03R",2
"J03S",1
"J03T",3
"J03U",5
"J03V",6
"J03X",3
"J03Y",4
"J04B",5
"J04C",1
"J04D",1
"J04G",1
"J04H",4
"J04M",1
"J04N",4
"J04Q",20
"J04R",7
"J04T",1
"J04U",3
"J04V",3
"J04W",2
"J04Y",5
"J04Z",1
"J05A",3
"J05B",1
"J05C",2
"J05D",2
"J05E",2
"J05F",7
"J05I",1
"J05K",4
"J05L",4
"J05P",3
"J05Q",5
"J05R",2
"J05S",1
"J05T",1
"J05W",4
"J05Y",1
"J05Z",1
"J06A",6
"J06B",3
"J06F",2
"J06G",8
"J06H",1
"J06L",3
"J06R",17
"J06S",7
"J06T",3
"J06V",1
"J06W",19
"J06X",12
"J06Y",6
"J06Z",5
"J07V",8
"J07W",7
"J07X",1
"J07Y",4
"J07Z",2
"J08C",8
"J08D",1
"J08E",2
"J08H",3
"J08I",2
"J08J",2
"J08M",11
"J08P",1
"J08T",4
"J08U",2
"J08Y",1
"J08Z",1
"J09A",2
"J09K",6
"J09R",2
"J09T",1
"J09V",2
"J09W",3
"J09X",2
"J10D",1
"J10J",2
"J10M",1
"J10T",1
"J10X",1
"J11B",1
"J11D",1
"J11E",3
"J11F",1
"J11J",5
"J11P",3
"J11U",2
"J11X",7
"J11Y",13
"J11Z",2
"J12A",13
"J12B",1
"J12D",1
"J12F",1
"J12H",1
"J12J",5
"J12K",1
"J12R",3
"J12S",1
"J12W",6
"J12X",1
"J13D",1
"J13E",3
"J13F",2
"J13N",3
"J13T",4
"J13U",1
"J13W",2
"J13Z",1
"J14B",2
"J14D",2
"J14E",8
"J14I",1
"J14K",1
"J14M",6
"J14P",1
"J14S",4
"J14T",1
"J14U",1
"J14W",4
"J14X",2
"J14Y",5
"J14Z",4
"J15A",7
"J15F",1
"J15H",3
"J15J",7
"J15K",3
"J15L",10
"J15M",1
"J15P",1
"J15Q",4
"J15R",1
"J15T",5
"J15V",2
"J15W",8
"J15X",3
"J15Z",3
"J16A",1
"J16C",3
"J16D",1
"J16E",6
"J16F",5
"J16H",4
"J16K",2
"J16L",2
"J17A",5
"J17C",12
"J17F",2
"J17G",5
"J17H",1
"J17I",4
"J17J",1
"J17L",1
"J17N",8
"J17R",2
"J17T",1
"J17V",1
"J17W",1
"J17X",1
"J17Y",4
"J18A",13
"J18G",2
"J18H",2
"J18I",12
"J18J",8
"J18L",3
"J18M",13
"J18N",3
"J18S",1
"J18W",6
"J18X",4
"J18Y",1
"J18Z",1
"J19B",2
"J19C",4
"J19D",1
"J19H",3
"J19N",1
"J19P",3
"J19Q",5
"J19U",2
"J19X",2
"J19Z",1
"J20C",1
"J20E",1
"J20I",1
"J21A",2
"J21F",1
"J21H",2
"J21I",1
"J21K",7
"J21L",6
"J21M",3
"J21N",1
"J21P",1
"J21Q",2
"J21R",2
"J21S",6
"J21T",7
"J21U",2
"J21V",3
"J22A",1
"J22B",1
"J22C",1
"J22G",2
"J22I",6
"J22J",3
"J22N",1
"J22Q",1
"J22R",3
"J22T",2
"J22V",5
"J22W",2
"J22Z",1
"J23E",2
"J23G",4
"J23I",1
"J23K",4
"J23M",1
"J23N",2
"J23X",8
"J24A",7
"J24C",2
"J24J",1
"J24Q",3
"J24R",3
"J24S",2
"J24W",2
"J24X",2
"J24Y",2
"J25B",6
"J25E",4
"J25H",2
"J25J",2
"J25N",2
"J25P",9
"J25Q",5
"J25R",2
"J25W",7
"J25Z",1
"J26A",1
"J26D",1
"J26E",2
"J26G",1
"J26I",4
"J26L",2
"J26M",1
"J26P",2
"J26R",5
"J26S",3
"J26T",1
"J26U",2
"J26V",4
"J26Y",1
"J26Z",5
"J27A",1
"J27B",6
"J27D",4
"J27H",2
"J27K",7
"J27P",1
"J27Q",7
"J27R",5
"J27S",1
"J27T",1
"J27V",8
"J27W",2
"J27X",2
"J27Y",8
"J28B",2
"J28C",1
"J28D",6
"J28E",7
"J28F",1
"J28H",2
"J28I",3
"J28J",1
"J28L",1
"J28P",3
"J28R",2
"J28T",1
"J28U",3
"J28V",3
"J28W",2
"J29F",1
"J29I",2
"J29K",8
"J29M",2
"J29P",1
"J29R",1
"J29U",3
"J29V",4
"J29W",3
"J29Z",4
"J31C",4
"J31H",6
"J31N",8
"J31U",8
"J32F",4
"J32Q",7
"J32R",1
"J32U",2
"J32X",4
"J32Y",13
"J32Z",3
"J33A",2
"J33C",6
"J33D",3
"J33F",6
"J33G",5
"J33H",1
"J33I",8
"J33J",2
"J33K",3
"J33L",8
"J33M",5
"J33N",2
"J33Q",11
"J33R",1
"J33S",2
"J33T",1
"J33U",1
"J33W",4
"J33X",2
"J33Y",2
"J33Z",3
"J34B",1
"J34C",2
"J34D",1
"J34I",7
"J34K",1
"J34M",1
"J34N",1
"J34T",1
"J34U",1
"J34V",2
"J34W",1
"J34X",11
"J34Y",6
"J34Z",3
"J35D",3
"J35E",1
"J35H",4
"J35I",7
"J35K",4
"J35N",7
"J35P",5
"J35Q",3
"J35R",2
"J35S",5
"J35U",2
"J35W",6
"J35X",2
"J36C",1
"J36D",9
"J36E",12
"J36F",1
"J36G",1
"J36H",2
"J36I",3
"J36J",15
"J36K",1
"J36N",4
"J36P",2
"J36R",1
"J36S",1
"J36T",1
"J36U",3
"J36X",6
"J36Z",1
"J37A",7
"J37B",18
"J37C",6
"J37D",6
"J37E",4
"J37F",19
"J37G",14
"J37H",15
"J37I",10
"J37J",6
"J37K",10
"J37L",11
"J37M",8
"J37N",11
"J37P",15
"J37Q",3
"J37R",6
"J37S",5
"J37T",3
"J37U",2
"J37V",3
"J37W",5
"J37X",4
"J37Y",11
"J37Z",6
"J38A",4
"J38C",1
"J38E",1
"J38F",10
"J38G",4
"J38H",3
"J38K",6
"J38L",2
"J38M",1
"J38P",1
"J38S",1
"J38T",3
"J38U",2
"J38Y",2
"J38Z",1
"J39B",3
"J39D",2
"J39F",1
"J39G",3
"J39I",1
"J39J",1
"J39M",1
"J39N",7
"J39P",3
"J39Q",1
"J39S",1
"J39U",2
"J39W",3
"J39Y",5
"J39Z",3
"J43C",11
"J43D",7
"J43E",5
"J43H",3
"J43J",1
"J43M",4
"J43N",1
"J43T",9
"J43U",1
"J43Z",2
"J44A",1
"J44B",1
"J44C",2
"J44D",8
"J44E",3
"J44G",2
"J44H",6
"J44K",2
"J44L",5
"J44N",1
"J44Q",3
"J44R",5
"J44S",7
"J44T",1
"J44Y",6
"J44Z",1
"J45A",3
"J45B",4
"J45C",2
"J45D",10
"J45F",5
"J45G",7
"J45J",5
"J45K",2
"J45L",2
"J45M",2
"J45P",6
"J45R",1
"J45T",5
"J45V",3
"J45W",9
"J45X",1
"J46A",2
"J46C",2
"J46D",1
"J46J",4
"J46M",4
"J46P",4
"J46Q",2
"J46R",1
"J46U",4
"J46Y",12
"J46Z",2
"J47B",3
"J47C",6
"J47D",2
"J47E",4
"J47F",1
"J47G",5
"J47J",7
"J47K",8
"J47N",10
"J47Q",4
"J47R",15
"J47S",1
"J47T",8
"J47U",8
"J47W",9
"J47Y",12
"J47Z",8
"J48A",6
"J48D",12
"J48E",14
"J48F",5
"J48J",16
"J48K",16
"J48L",13
"J48P",7
"J48Q",4
"J48R",14
"J48V",1
"J48W",6
"J49B",3
"J49E",3
"J49F",5
"J49J",6
"J49K",2
"J49L",1
"J49M",6
"J49N",2
"J49P",4
"J49Q",2
"J49R",3
"J49S",5
"J49T",1
"J49W",3
"J49X",2
"J53D",1
"J53E",4
"J53G",1
"J53H",8
"J53I",6
"J53M",8
"J53N",2
"J53P",2
"J53T",6
"J53U",9
"J53Z",6
"J54C",1
"J54D",6
"J54E",11
"J54H",9
"J54I",4
"J54J",1
"J54M",1
"J54N",4
"J54P",2
"J54Q",1
"J54S",4
"J54T",2
"J54U",5
"J54V",7
"J54W",3
"J54X",5
"J54Y",1
"J54Z",4
"J55A",8
"J55B",5
"J55C",12
"J55D",2
"J55E",5
"J55F",4
"J55G",8
"J55H",1
"J55I",2
"J55J",6
"J55K",2
"J55M",1
"J55P",1
"J55Q",3
"J55R",6
"J55V",6
"J55W",2
"J55X",4
"J55Y",4
"J55Z",2
"J56A",1
"J56B",2
"J56C",12
"J56F",5
"J56G",8
"J56H",7
"J56P",10
"J56T",2
"J56V",3
"J56W",3
"J56X",1
"J56Y",3
"J56Z",1
"J57A",1
"J57B",9
"J57C",1
"J57D",2
"J57F",4
"J57G",7
"J57H",1
"J57J",2
"J57K",1
"J57L",2
"J57M",2
"J57N",5
"J57P",7
"J57Q",3
"J57U",1
"J57W",1
"J57Y",3
"J57Z",6
"J58A",7
"J58B",1
"J58G",6
"J58K",6
"J58L",10
"J58R",6
"J58W",2
"J58X",1
"J64B",13
"J64C",2
"J64D",5
"J64E",5
"J64H",7
"J64I",10
"J64J",3
"J65B",2
"J65D",5
"J65E",2
"J65G",1
"J65H",3
"J65I",1
"J65K",4
"J65L",4
"J65M",3
"J65N",6
"J65P",9
"J65U",1
"J66A",3
"J66B",3
"J66C",1
"J66E",2
"J66G",4
"J66I",3
"J66J",6
"J66K",1
"J66L",1
"J66M",2
"J66Q",1
"J66R",4
"J67A",1
"J67B",5
"J67C",10
"J67F",4
"J67G",2
"L54S",2
"L54V",2
"L54W",7
"L54X",1
"L54Y",2
"L55P",1
"L55S",1
"L55U",1
"L55Y",2
"L55Z",1
"L56H",2
"L56M",4
"L56N",1
"L57X",2
"L63P",1
"L63Y",2
"L63Z",5
"L64D",2
"L64G",3
"L64N",1
"L64V",3
"L64Y",1
"L65A",2
"L65E",4
"L65F",1
"L65J",1
"L65K",5
"L65P",1
"L65U",2
"L65Y",1
"L66L",1
"L66M",1
"L66Q",1
"L66S",2
"L66W",2
"L67B",1
"L67C",2
"L67H",1
"L68M",1
"L68S",4
"L68X",3
"L68Y",3
"L68Z",2
"L69U",1
"L71W",1
"L72P",1
"L72U",3
"L73E",2
"L73J",3
"L73K",4
"L73L",1
"L73M",1
"L73Q",1
"L73S",1
"L73W",1
"L73X",2
"L74D",2
"L74F",2
"L74G",1
"L74P",1
"L74T",2
"L74Y",1
"L75D",1
"L75E",2
"L75I",1
"L75K",1
"L75P",2
"L75X",1
"L75Z",1
"L76A",1
"L76G",2
"L76J",3
"L76L",2
"L76N",1
"L76P",2
"L76R",1
"L76V",2
"L76W",2
"L77H",1
"L77K",3
"L77N",1
"L77P",1
"L77U",1
"L78C",4
"L78D",3
"L78K",3
"L78V",2
"L79B",1
"L79G",3
"L79J",2
"L79P",1
"L79W",2
"L80E",1
"L80T",1
"L80U",4
"L80Y",3
"L80Z",13
"L81A",1
"L81B",1
"L81F",1
"L81V",3
"L82F",1
"L82H",1
"L82K",1
"L82Q",1
"L82R",1
"L82V",2
"L82X",1
"L83A",1
"L83K",1
"L83S",1
"L83Z",3
"L84B",3
"L84D",1
"L84E",1
"L84K",3
"L84N",1
"L84P",2
"L84V",1
"L84Y",3
"L84Z",1
"L85A",1
"L85F",2
"L85L",3
"L85M",1
"L85T",1
"L86F",1
"L86L",3
"L86N",1
"L86Q",1
"L86W",5
"L87A",1
"L87E",2
"L87F",2
"L87H",1
"L87X",1
"L88A",2
"L88G",2
"L88K",1
"L88W",1
"L89B",1
"L89C",1
"L89H",1
"L89I",3
"L89S",1
"L89T",1
"L89Y",3
"L90G",1
"L90H",2
"L90M",2
"L90N",1
"L92Q",1
"L92S",1
"L92T",2
"L92X",1
"L93E",2
"L93J",1
"L93L",1
"L93N",1
"L93R",1
"L93U",1
"L94I",2
"L94M",1
"L94N",1
"L94Q",2
"L94T",1
"L94U",3
"L94Y",1
"L95A",1
"L95D",1
"L95P",4
"L95Q",1
"L95V",1
"L96K",3
"L96Q",1
"L96V",2
"L97S",1
"L97T",2
"L97U",3
"L98B",1
"L98I",1
"L98K",1
"L98L",2
"L98Q",2
"L98X",4
"L98Y",1
"L99F",1
"L99L",1
"L99Q",1
"L99R",1
"L99S",1
"L99T",2
"L99U",1
"L99W",6
"L99X",3
"M00V",8
"M00W",3
"M02A",1
"M02E",1
"M02F",2
"M02G",1
"M02M",1
"M02Q",1
"M02R",1
"M02T",1
"M03A",1
"M03F",1
"M03G",1
"M03K",1
"M03N",2
"M03X",1
"M03Y",1
"M04C",2
"M04D",1
"M04J",2
"M04P",1
"M04U",1
"M04V",1
"M05I",1
"M05U",2
"M05Y",2
"M06A",6
"M06G",2
"M06J",2
"M06L",1
"M06Q",3
"M06R",1
"M06U",1
"M06Y",2
"M06Z",2
"M07E",2
"M07L",1
"M07Q",2
"M07S",1
"M07T",1
"M07Z",2
"M08E",1
"M08Q",2
"M08Y",1
"M09A",2
"M09E",1
"M09G",1
"M09J",2
"M09T",1
"M09W",4
"M09Y",1
"M09Z",1
"M10B",2
"M10G",1
"M10H",2
"M10J",3
"M10K",3
"M10M",4
"M10P",1
"M10R",1
"M10S",1
"M10T",3
"M10W",1
"M10X",2
"M10Y",1
"M11K",6
"M11Q",1
"M12A",1
"M12F",1
"M12G",2
"M12H",1
"M12W",1
"M13B",1
"M13J",1
"M13M",1
"M13T",2
"M13Y",2
"M13Z",1
"M14B",1
"M14C",1
"M14D",1
"M14G",4
"M14K",1
"M14L",1
"M14T",2
"M14X",2
"M14Y",3
"M14Z",1
"M15C",2
"M15D",3
"M15G",3
"M15H",1
"M15J",3
"M15L",1
"M15M",2
"M15P",1
"M15Q",1
"M15Y",1
"M16F",2
"M16K",1
"M16L",2
"M16M",2
"M16R",1
"M16U",3
"M16W",2
"M16X",2
"M16Y",1
"M17G",1
"M17L",1
"M17N",1
"M17P",1
"M17Q",2
"M17R",11
"M17S",3
"M17W",2
"M17X",5
"M17Y",1
"M18D",3
"M18E",2
"M18I",1
"M18J",3
"M18Q",1
"M19D",1
"M19F",1
"M19K",5
"M19R",1
"M20D",4
"M20E",2
"M20G",5
"M20I",3
"M20J",2
"M20K",2
"M20L",2
"M20N",4
"M20P",3
"M20Q",1
"M20S",2
"M20T",1
"M20U",1
"M20W",1
"M20X",1
"M20Y",1
"M21A",1
"M21K",7
"M21L",1
"M21Q",3
"M21R",2
"M21V",2
"M21W",6
"M22C",1
"M22G",2
"M22H",3
"M22L",3
"M22M",1
"M22P",2
"M22U",1
"M22X",4
"M22Y",6
"M22Z",3
"M23A",1
"M23B",1
"M23C",1
"M23F",3
"M23I",2
"M23J",2
"M23K",1
"M23N",1
"M23P",2
"M23U",1
"M23V",1
"M23Y",2
"M23Z",1
"M24A",3
"M24C",3
"M24E",3
"M24F",2
"M24G",4
"M24H",1
"M24R",2
"M24V",2
"M25A",2
"M25C",1
"M25H",3
"M25S",1
"M25W",3
"M25X",1
"M26A",3
"M26F",1
"M26G",1
"M26J",1
"M26L",1
"M26P",2
"M26S",2
"M26Y",2
"M27B",2
"M27J",1
"M27Q",1
"M27R",1
"M27X",1
"M27Z",1
"M28C",1
"M28D",1
"M28E",2
"M28H",1
"M28J",1
"M28M",2
"M28P",1
"M28S",1
"M29B",1
"M29E",1
"M29K",1
"M29M",1
"M29U",1
"M30A",3
"M30B",3
"M30F",1
"M30G",7
"M30I",2
"M30J",2
"M30N",1
"M30Q",3
"M30R",2
"M30S",1
"M30V",1
"M30W",3
"M30X",1
"M30Y",1
"M30Z",1
"M31A",5
"M31B",1
"M31E",1
"M31F",2
"M31G",4
"M31L",1
"M31M",2
"M31P",5
"M31Q",1
"M31R",2
"M31T",2
"M31U",1
"M31V",1
"M31W",5
"M31Z",1
"M32C",3
"M32D",4
"M32E",1
"M32H",4
"M32I",2
"M32K",4
"M32L",2
"M32M",1
"M32N",1
"M32Q",2
"M32R",2
"M32S",3
"M32V",1
"M32W",2
"M32X",1
"M33A",1
"M33B",1
"M33D",1
"M33I",1
"M33J",1
"M33N",2
"M33P",1
"M33W",1
"M34E",1
"M34P",1
"M34S",1
"M34U",1
"M34Z",1
"M35D",6
"M35F",1
"M35W",1
"M36A",5
"M36F",2
"M36J",2
"M36K",1
"M36U",1
"M36W",1
"M37A",1
"M37D",1
"M37H",1
"M37K",1
"M37M",1
"M37P",1
"M37Q",1
"M37S",1
"M38B",1
"M38C",1
"M38P",1
"M38T",1
"M38V",2
"M39A",2
"M39C",1
"M39F",2
"M39H",1
"M39J",2
"M39K",1
"M39W",2
"M40A",2
"M40B",9
"M40C",2
"M40D",6
"M40G",6
"M40H",5
"M40K",2
"M40M",2
"M40R",1
"M40V",2
"M40Y",8
"M40Z",1
"M41C",5
"M41E",1
"M41G",2
"M41H",3
"M41J",1
"M41L",1
"M41M",2
"M41Q",1
"M41R",1
"M41T",1
"M41U",3
"M41V",1
"M41W",1
"M41Z",2
"M42A",1
"M42B",1
"M42F",2
"M42G",1
"M42L",1
"M42N",1
"M42V",1
"M42Z",1
"M43K",1
"M44H",1
"M44I",1
"M44N",1
"M44R",1
"M45T",1
"M46A",1
"M46B",1
"M46E",2
"M46T",1
"M46U",2
"M46Y",1
"M46Z",1
"M47C",1
"M47Q",1
"M47V",2
"M47X",2
"M48J",1
"M48L",1
"M48W",1
"M48X",1
"M48Z",1
"M49V",1
"M49X",2
"M50C",1
"M50E",4
"M50I",2
"M50J",2
"M50K",1
"M50P",1
"M50V",1
"M50Z",1
"M51A",1
"M51C",1
"M51E",1
"M51G",1
"M51H",1
